term.clean	term	component	std.error	z.ratio	bound	X.ch	PVE	feature	LRT.pval
Genetics	vm(Mouse, kinship.mat.x2)	0.0184089902210803	0.0203716511732698	0.903657247245387	P	0.2	0.0185271493236558	PWY5723	0.325818043859663
Mouse	ide(Mouse)	0.0484034062142801	0.0227758880044404	2.12520390883743	P	0	0.0487140861033556	PWY5723	0.0265944425487682
Residual	units!R	0.836453599416617	0.0258987793010746	32.2970279677201	P	0	0.841822422229068	PWY5723	NA
Age	Age	0.0654278658896513	0.04050305675155	1.61538094003603	P	0.1	0.0627126714123124	PWY5837	2.37461224017466e-08
Batch	Batch	0.0307889640573869	0.00957828506964269	3.21445476236337	P	0	0.0295112512046921	PWY5837	1.56573725140774e-06
Cage	Cage	0.0283932661215826	0.0103047514161234	2.75535672574855	P	0	0.0272149724646114	PWY5837	0.00042950116325613
Cohort	Cohort	8.25047563503897e-08	NA	NA	B	0	7.90808870899344e-08	PWY5837	1
Diet	Diet.5mo.as.AL	0.0234210818059823	0.0189199536218076	1.23790376415017	P	0	0.0224491290896862	PWY5837	2.29749526277079e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0443540034178396	0.0241312567755525	1.83803122358612	P	0	0.0425133542771341	PWY5837	0.0445189201650813
Mouse	ide(Mouse)	0.0355888848495538	0.0234402981539716	1.51827782290916	P	0	0.034111979829281	PWY5837	0.12695887839535
Residual	units!R	0.815321638571232	0.0252469950987115	32.2938090407774	P	0	0.781486562641396	PWY5837	NA
Age	Age	0.0629025599558254	0.0372674983363669	1.68786644566488	P	0.1	0.0600718875569541	PWY5838	7.28514859549279e-09
Batch	Batch	0.036267768253933	0.0103702679234389	3.49728363063412	P	0	0.034635685702171	PWY5838	3.32255498669554e-08
Cage	Cage	0.0263120792926268	0.0102221334830474	2.57403010205875	P	0	0.0251280117973952	PWY5838	0.00125159236090078
Cohort	Cohort	8.22281071177416e-08	NA	NA	B	0	7.85277675227699e-08	PWY5838	1
Diet	Diet.5mo.as.AL	0.0147367975404487	0.0127379398559441	1.15692158285485	P	0.2	0.0140736282501241	PWY5838	0.00114131876516677
Genetics	vm(Mouse, kinship.mat.x2)	0.0568438463466707	0.0261852988775367	2.1708305340534	P	0.1	0.0542858215697427	PWY5838	0.0188123706422749
Mouse	ide(Mouse)	0.0374705237633534	0.0244050077735897	1.53536209088623	P	0.1	0.0357843161199338	PWY5838	0.127750424143855
Residual	units!R	0.812587758542374	0.025160981478814	32.2955509198473	P	0	0.776020570475912	PWY5838	NA
Age	Age	0.0594777350164777	0.0358173364894465	1.66058509219419	P	0	0.0573188820775177	PWY5840	1.30321512470388e-08
Batch	Batch	0.0300704555623179	0.00942895834866577	3.18915986796918	P	0	0.0289789934992687	PWY5840	1.96742993718857e-06
Cage	Cage	0.0274701234089306	0.0102733031875461	2.67393290234358	P	0	0.0264730451469804	PWY5840	0.000725156214300915
Cohort	Cohort	8.17761964016689e-08	NA	NA	B	0	7.88079801121649e-08	PWY5840	1
Diet	Diet.5mo.as.AL	0.0259183267793152	0.0206764228857596	1.25352083010286	P	0	0.0249775738080571	PWY5840	6.77563180240259e-06
Genetics	vm(Mouse, kinship.mat.x2)	0.0454324238979095	0.0243311232588259	1.86725550705635	P	0	0.0437833711586129	PWY5840	0.0396939976682693
Mouse	ide(Mouse)	0.04117283466356	0.0236325196941307	1.74221095323093	P	0	0.0396783914892509	PWY5840	0.0765775988029868
Residual	units!R	0.808121924064281	0.0250349915694304	32.2796962732377	P	0	0.778789664012332	PWY5840	NA
Age	Age	0.0655005956558166	0.040406282568598	1.62104978463722	P	0.1	0.0628012624559045	PWY5897	1.69519257520179e-08
Batch	Batch	0.0293682559577263	0.00937373414835927	3.13303700456097	P	0	0.0281579660735432	PWY5897	3.93014915922585e-06
Cage	Cage	0.0278153023167068	0.0102414046372021	2.71596556351922	P	0	0.0266690109241275	PWY5897	0.000547134630194401
Cohort	Cohort	8.24052213926245e-08	NA	NA	B	0	7.90092347191588e-08	PWY5897	1
Diet	Diet.5mo.as.AL	0.0244252005271709	0.0196209600639179	1.24485246632186	P	0	0.0234186180062431	PWY5897	1.39045571214691e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0436981920837365	0.0241020299741397	1.81305027545906	P	0	0.0418973537938439	PWY5897	0.0473650892498426
Mouse	ide(Mouse)	0.0378364972362914	0.0234991394647377	1.6101226724948	P	0	0.0362772241925015	PWY5897	0.104128710675236
Residual	units!R	0.814338022493201	0.025214823313378	32.2960035203239	P	0	0.780778485544602	PWY5897	NA
Age	Age	0.0655005956558166	0.040406282568598	1.62104978463722	P	0.1	0.0628012624559045	PWY5898	1.69519257520179e-08
Batch	Batch	0.0293682559577263	0.00937373414835927	3.13303700456097	P	0	0.0281579660735432	PWY5898	3.93014915922585e-06
Cage	Cage	0.0278153023167068	0.0102414046372021	2.71596556351922	P	0	0.0266690109241275	PWY5898	0.000547134630194401
Cohort	Cohort	8.24052213926245e-08	NA	NA	B	0	7.90092347191588e-08	PWY5898	1
Diet	Diet.5mo.as.AL	0.0244252005271709	0.0196209600639179	1.24485246632186	P	0	0.0234186180062431	PWY5898	1.39045571214691e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0436981920837365	0.0241020299741397	1.81305027545906	P	0	0.0418973537938439	PWY5898	0.0473650892498426
Mouse	ide(Mouse)	0.0378364972362914	0.0234991394647377	1.6101226724948	P	0	0.0362772241925015	PWY5898	0.104128710675236
Residual	units!R	0.814338022493201	0.025214823313378	32.2960035203239	P	0	0.780778485544602	PWY5898	NA
Age	Age	0.0655005956558166	0.040406282568598	1.62104978463722	P	0.1	0.0628012624559045	PWY5899	1.69519257520179e-08
Batch	Batch	0.0293682559577263	0.00937373414835927	3.13303700456097	P	0	0.0281579660735432	PWY5899	3.93014915922585e-06
Cage	Cage	0.0278153023167068	0.0102414046372021	2.71596556351922	P	0	0.0266690109241275	PWY5899	0.000547134630194401
Cohort	Cohort	8.24052213926245e-08	NA	NA	B	0	7.90092347191588e-08	PWY5899	1
Diet	Diet.5mo.as.AL	0.0244252005271709	0.0196209600639179	1.24485246632186	P	0	0.0234186180062431	PWY5899	1.39045571214691e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0436981920837365	0.0241020299741397	1.81305027545906	P	0	0.0418973537938439	PWY5899	0.0473650892498426
Mouse	ide(Mouse)	0.0378364972362914	0.0234991394647377	1.6101226724948	P	0	0.0362772241925015	PWY5899	0.104128710675236
Residual	units!R	0.814338022493201	0.025214823313378	32.2960035203239	P	0	0.780778485544602	PWY5899	NA
Age	Age	0.0145743903981801	0.0124565074430232	1.17002221247362	P	0.6	0.0138365317661716	PWY5910	0.0853788421624098
Batch	Batch	0.0405660447510504	0.0107158919886675	3.78559664411985	P	0	0.038512304905455	PWY5910	1.52195256397647e-10
Cage	Cage	0.0213032829853151	0.0102750371694668	2.07330471257268	P	0	0.0202247602607696	PWY5910	0.0122306911717699
Cohort	Cohort	0.0145560222419606	0.0115562553002233	1.25957949732033	P	0.1	0.0138190935358186	PWY5910	0.0543061651893192
Diet	Diet.5mo.as.AL	0.103434276283585	0.0753397028709388	1.37290528555406	P	0	0.098197702298924	PWY5910	0
Genetics	vm(Mouse, kinship.mat.x2)	0.111208834201795	0.0308275437273187	3.607450375725	P	0	0.105578657156335	PWY5910	5.23984656286558e-06
Mouse	ide(Mouse)	0.071928674824459	0.0252887411754217	2.84429637384905	P	0	0.0682871370202577	PWY5910	0.00207000520395251
Residual	units!R	0.675755322723203	0.0212444675312748	31.8085318791068	P	0	0.641543813056268	PWY5910	NA
Age	Age	0.0180711078867974	0.0142357715420202	1.26941541829723	P	0.7	0.0174865299466654	PWY5913	0.0571144569973
Batch	Batch	0.0304986249075167	0.00946023039148796	3.22387760608435	P	0.1	0.0295120321962685	PWY5913	4.92896992798642e-06
Cage	Cage	0.00299255469597823	0.00787056411886196	0.380221118941972	P	0.4	0.00289574926097857	PWY5913	0.69612334713902
Cohort	Cohort	0.00768863706845991	0.00760810529711041	1.01058499694794	P	0.6	0.00743991918973006	PWY5913	0.188727044607101
Diet	Diet.5mo.as.AL	0.084128199754523	0.0611618635318269	1.37550092323045	P	0.2	0.0814067567734073	PWY5913	0
Genetics	vm(Mouse, kinship.mat.x2)	0.13857239426721	0.031778059605039	4.36063107658206	P	0	0.134089749079802	PWY5913	4.94691310137796e-09
Mouse	ide(Mouse)	0.059214683315561	0.0248351149158774	2.3843128375341	P	0.1	0.0572991617097459	PWY5913	0.00898907826074069
Residual	units!R	0.69226398361903	0.0217532284315145	31.8235054533849	P	0	0.669870101843402	PWY5913	NA
Age	Age	0.0153999529981455	0.011463845085918	1.34334971231097	P	0.1	0.0156530547582138	PWY5941	0.00234412736844225
Batch	Batch	0.0820810272068735	0.0166112860552166	4.94128070120717	P	0	0.0834300477173108	PWY5941	0
Cage	Cage	0.00616451303227733	0.00706503123893194	0.872538680127515	P	0.3	0.00626582821801984	PWY5941	0.340868796161896
Cohort	Cohort	0.00199049952874614	0.00660769190252591	0.301239760889159	P	0.5	0.00202321384509511	PWY5941	0.747898676939575
Diet	Diet.5mo.as.AL	0.0344123618453896	0.0260375047979681	1.32164591470666	P	0.1	0.0349779369060551	PWY5941	3.66773833526679e-10
Genetics	vm(Mouse, kinship.mat.x2)	0.068265711685869	0.0244329506663207	2.79400194508513	P	0	0.0693876743166695	PWY5941	0.00121356056463806
Mouse	ide(Mouse)	0.0235067355149119	0.0216620499565101	1.08515747872917	P	0.2	0.0238930741052309	PWY5941	0.268942940327635
Residual	units!R	0.752009717918422	0.0232946492054619	32.2825087978615	P	0	0.764369170133405	PWY5941	NA
Age	Age	0.0130968376287552	0.0104503338974217	1.25324585389435	P	0.2	0.0128276425132422	PWY5973	0.00719343892878366
Batch	Batch	0.0894191188411972	0.0175109142377229	5.10647917220483	P	0	0.0875811797365175	PWY5973	0
Cage	Cage	0.0142849518426936	0.00845968236505318	1.68859198564056	P	0	0.0139913359813387	PWY5973	0.0423022496717025
Cohort	Cohort	0.0265114830423875	0.0181661831586522	1.45938653215442	P	0	0.0259665605242715	PWY5973	0.0144292348611376
Diet	Diet.5mo.as.AL	0.0218365600913069	0.0175283515215001	1.24578515352813	P	0.2	0.0213877269086094	PWY5973	1.00283968821335e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0832034986387378	0.0272246492409431	3.05618257566412	P	0	0.0814933166801582	PWY5973	0.000292656813240311
Mouse	ide(Mouse)	0.0380883594907708	0.0233627871470964	1.63030032551166	P	0	0.0373054834543215	PWY5973	0.0939413180948558
Residual	units!R	0.734544739034127	0.0230037164466079	31.9315681333066	P	0	0.719446754201541	PWY5973	NA
Age	Age	0.000495130872744429	0.00213545523934934	0.231861976603777	P	2.4	0.000476290408725281	PWY5981	0.824007730811326
Batch	Batch	0.020078836533267	0.00745106828042818	2.69475943281963	P	0.1	0.0193148070249584	PWY5981	0.000768917696958193
Cage	Cage	0.00710592779376774	0.00875913153529721	0.811259399991032	P	0	0.00683553670266274	PWY5981	0.37787762305218
Cohort	Cohort	0.0132305416045272	0.00976870510012854	1.35438028570983	P	0	0.012727099874723	PWY5981	0.0316857772693439
Diet	Diet.5mo.as.AL	0.117838807557408	0.0848935601194209	1.38807710963756	P	0.1	0.113354866167249	PWY5981	0
Genetics	vm(Mouse, kinship.mat.x2)	0.133874574852969	0.0326151555710522	4.10467380912296	P	0	0.128780448735129	PWY5981	4.63690311702791e-08
Mouse	ide(Mouse)	0.100447699368626	0.0262099247993367	3.83242989583734	P	0	0.0966255154371923	PWY5981	7.36697648406892e-06
Residual	units!R	0.646485154559806	0.0202865999224407	31.8675952121811	P	0	0.62188543564936	PWY5981	NA
Age	Age	0.0646283486831254	0.0396500722261871	1.62996799386512	P	0	0.0623363063225253	PWY5989	1.83822658206267e-08
Batch	Batch	0.0389679912852301	0.0109749279570303	3.55063754749006	P	0	0.0375859926955529	PWY5989	2.69925904960999e-08
Cage	Cage	0.0226622659156003	0.00966224665611725	2.34544477305935	P	0	0.0218585493651371	PWY5989	0.0034490460214911
Cohort	Cohort	0.00338355539625622	0.00672972362054448	0.502777764294348	P	0	0.00326355771016833	PWY5989	0.593530658490846
Diet	Diet.5mo.as.AL	0.0243352608745508	0.0194586004333656	1.25061722490705	P	0	0.0234722116102998	PWY5989	8.33027498337024e-06
Genetics	vm(Mouse, kinship.mat.x2)	0.049802692921769	0.0248117848975081	2.00721927614207	P	0	0.0480364419781106	PWY5989	0.0308041443282857
Mouse	ide(Mouse)	0.0371996851894517	0.023530213168456	1.5809327745199	P	0	0.0358803995200428	PWY5989	0.113311410954261
Residual	units!R	0.795789179094795	0.0247883323583453	32.1033770078075	P	0	0.767566540798163	PWY5989	NA
Age	Age	0.00486969212998833	0.00664408458955612	0.732936503795125	P	4.5	0.00474344567604518	PWY6121	0.464413723114862
Batch	Batch	0.0492724837266645	0.0121872572475937	4.04295098771244	P	0.1	0.0479950977684935	PWY6121	6.20339335455355e-11
Cage	Cage	0.0106609614839309	0.00868829106781381	1.22704930126304	P	0.3	0.010384576746037	PWY6121	0.175456022289997
Cohort	Cohort	7.79501615967441e-08	NA	NA	B	0	7.59293086920435e-08	PWY6121	0.992829566572113
Diet	Diet.5mo.as.AL	0.0454368234298634	0.033926734729918	1.33926308533887	P	0.5	0.0442588767171468	PWY6121	1.76233472259923e-10
Genetics	vm(Mouse, kinship.mat.x2)	0.0937702352265988	0.0286251744419773	3.27579611494314	P	0	0.0913392479348413	PWY6121	3.34122995510056e-05
Mouse	ide(Mouse)	0.0522920504401097	0.0250249831496079	2.08959383219121	P	0.1	0.0509363824099223	PWY6121	0.0270525356059852
Residual	units!R	0.770312601252225	0.0241595686777683	31.8843689440974	P	0	0.750342296818205	PWY6121	NA
Age	Age	0.00689688926220994	0.007729572657886	0.892273035970943	P	1.9	0.00673979763174165	PWY6122	0.235267284917571
Batch	Batch	0.0476198228591121	0.0118666124738734	4.01292474697023	P	0.1	0.046535177980654	PWY6122	1.51427648198421e-10
Cage	Cage	0.0045746332534271	0.0074300630691061	0.615692385229977	P	0.2	0.0044704360466497	PWY6122	0.516152012541878
Cohort	Cohort	7.79320428770012e-08	NA	NA	B	0	7.61569713605781e-08	PWY6122	1
Diet	Diet.5mo.as.AL	0.0607303914433644	0.0446074163986426	1.36144157959376	P	0.2	0.0593471248940391	PWY6122	1.11022302462516e-15
Genetics	vm(Mouse, kinship.mat.x2)	0.103979153182625	0.028422850489018	3.65829434393994	P	0	0.101610802164192	PWY6122	2.80226608262435e-06
Mouse	ide(Mouse)	0.0293735455144382	0.0238405429197456	1.23208374965781	P	0.1	0.0287044992267472	PWY6122	0.206743277669327
Residual	units!R	0.770133549947511	0.0241438967046626	31.8976493052502	P	0	0.752592085899005	PWY6122	NA
Age	Age	0.044551048414992	0.0268343408197502	1.66022518362747	P	0	0.0453204047305444	PWY6123	4.84226936325882e-09
Batch	Batch	0.0427313482603468	0.0107110179285114	3.98947593455159	P	0	0.0434692799999084	PWY6123	1.30329080860747e-12
Cage	Cage	0.00954033918906552	0.00689698045194862	1.38326319112157	P	0	0.00970509221887638	PWY6123	0.124044822621997
Cohort	Cohort	0.020546990751637	0.0128526075680706	1.59866320066298	P	0	0.0209018186998621	PWY6123	0.0026149236343942
Diet	Diet.5mo.as.AL	0.0978241402057604	0.0708609465094543	1.38050851737788	P	0	0.0995134746380218	PWY6123	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0506540706588258	0.0206187638554741	2.45669774453417	P	0	0.0515288206491469	PWY6123	0.00406840241158946
Mouse	ide(Mouse)	0.0145816964220422	0.0194203841499348	0.750844901391465	P	0	0.0148335091320208	PWY6123	0.455178317162716
Residual	units!R	0.702594429537921	0.0218852926114293	32.1034971755872	P	0	0.714727599931619	PWY6123	NA
Age	Age	0.0488504725559657	0.0291147701382752	1.67785877490907	P	0	0.0497466612664583	PWY6124	5.68729285888026e-10
Batch	Batch	0.042625634669816	0.0106401209321256	4.00612313917571	P	0	0.0434076253153498	PWY6124	8.46434033974219e-13
Cage	Cage	0.0102802085922464	0.00699303855829551	1.4700631930667	P	0	0.0104688046569278	PWY6124	0.0980777454871642
Cohort	Cohort	0.0209015817116076	0.013034798800337	1.60352162175815	P	0	0.0212850326913279	PWY6124	0.00246391491628051
Diet	Diet.5mo.as.AL	0.0986270290827803	0.0714492110590165	1.38037953982886	P	0	0.10043639602211	PWY6124	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0485105786353539	0.0204614062264947	2.37083307463685	P	0	0.0494005318054621	PWY6124	0.00573225846050007
Mouse	ide(Mouse)	0.0190070430947371	0.0194628242469097	0.976581962289213	P	0	0.019355737724494	PWY6124	0.328554387802633
Residual	units!R	0.69318239923634	0.0216273131279515	32.0512490449153	P	0	0.70589921051787	PWY6124	NA
Age	Age	0.0197558538709878	0.0150917085915525	1.30905349458219	P	0.1	0.0189944758229479	PWY6125	0.0154603973609332
Batch	Batch	0.0540855756323881	0.0125142333128327	4.32192482594408	P	0	0.0520011519334167	PWY6125	1.66533453693773e-15
Cage	Cage	0.00259750982971176	0.00784127600730383	0.331261114554861	P	0	0.00249740345228938	PWY6125	0.734104276461161
Cohort	Cohort	7.9867839171488e-08	NA	NA	B	0	7.67897834272686e-08	PWY6125	1
Diet	Diet.5mo.as.AL	0.0273048680828129	0.021187309996229	1.2887368942859	P	0	0.026252555826474	PWY6125	5.58596713329251e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.0782498358886864	0.0281320142175684	2.78152269096393	P	0	0.0752341369623108	PWY6125	0.000710034653508718
Mouse	ide(Mouse)	0.0688271449691047	0.0261975225991405	2.62723869055324	P	0	0.0661745905601205	PWY6125	0.00564585622306113
Residual	units!R	0.789263315025033	0.0246956375048152	31.9596250500171	P	0	0.758845608652657	PWY6125	NA
Age	Age	0.015973828207494	0.0129630711242255	1.23225646564895	P	0.2	0.0154189626417524	PWY6126	0.0351508201108486
Batch	Batch	0.0533949011244833	0.0124193830792022	4.29931992466677	P	0	0.0515401802876674	PWY6126	3.44169137633799e-15
Cage	Cage	0.00110068423605095	0.0076044904671983	0.144741352599325	P	0	0.00106245096013198	PWY6126	0.883584624345173
Cohort	Cohort	8.0268534441046e-08	NA	NA	B	0	7.74803333163469e-08	PWY6126	0.994222004840354
Diet	Diet.5mo.as.AL	0.0282214582384145	0.0217760182294352	1.29598799656894	P	0	0.027241160016341	PWY6126	1.53120884860414e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.0757478620439691	0.0276772956774699	2.73682309596562	P	0	0.073116690619011	PWY6126	0.000789682225986965
Mouse	ide(Mouse)	0.0683240740269232	0.0260004467267937	2.62780385063594	P	0	0.0659507746840056	PWY6126	0.00547619417366041
Residual	units!R	0.793223032478853	0.0248039747983975	31.9796741823049	P	0	0.765669703310757	PWY6126	NA
Age	Age	0.263110981036382	0.147631480265733	1.7822146100736	P	0.6	0.21733782882705	PWY6143	3.46389583683049e-14
Batch	Batch	0.0285076023640434	0.0088698239287212	3.21399867608797	P	0	0.0235481635105504	PWY6143	4.63524113314406e-07
Cage	Cage	0.00978035568711015	0.00847663069094464	1.15380226456701	P	0.1	0.00807887706480363	PWY6143	0.203025634430643
Cohort	Cohort	0.0150840243770486	0.0107342409864475	1.40522505467251	P	0.1	0.012459871857757	PWY6143	0.0279734197067433
Diet	Diet.5mo.as.AL	0.0401554508252233	0.0304190156363465	1.32007726039771	P	0	0.0331696475135663	PWY6143	2.33779107183807e-10
Genetics	vm(Mouse, kinship.mat.x2)	0.0460258711515529	0.02452381292726	1.87678283503752	P	0	0.0380187967318964	PWY6143	0.0281031849895849
Mouse	ide(Mouse)	0.0917865173096791	0.0243286990073691	3.77276718668258	P	0	0.0758185093951805	PWY6143	3.14344924425836e-05
Residual	units!R	0.71615750440085	0.0223837697685842	31.9944992199653	P	0	0.591568305099196	PWY6143	NA
Age	Age	0.000873794313628516	0.00350627654985787	0.249208612385106	P	17.8	0.000836269730029189	PWY6147	0.867997592258023
Batch	Batch	0.0376435903289617	0.0105994315558237	3.5514725606468	P	0.1	0.0360270084512287	PWY6147	2.17090211029891e-07
Cage	Cage	0.0279711837072462	0.0105978387785679	2.63932904544771	P	0.1	0.0267699776510565	PWY6147	0.000675485191455438
Cohort	Cohort	0.0100102713528095	0.00946075254018642	1.05808404884166	P	0.7	0.0095803861288251	PWY6147	0.142906830423012
Diet	Diet.5mo.as.AL	0.0939436613775481	0.0687313974604215	1.36682309466565	P	0.3	0.0899093060149572	PWY6147	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0967886881239018	0.0269597693377798	3.59011558708953	P	0	0.0926321547586381	PWY6147	4.07626662402016e-06
Mouse	ide(Mouse)	0.0292390720201828	0.0226105040933685	1.29316320854423	P	0.1	0.0279834172450539	PWY6147	0.167742741297696
Residual	units!R	0.748401126860063	0.0233699394986127	32.0240934686413	P	0	0.716261480020211	PWY6147	NA
Age	Age	0.00766000750284118	0.008314515692027	0.921281261178754	P	0.5	0.00748900937225601	PWY6151	0.159467854487445
Batch	Batch	0.0784308520639717	0.0164138146782706	4.77834394997784	P	0	0.0766800014181771	PWY6151	0
Cage	Cage	0.00569015814626439	0.00734304112817942	0.774904844864346	P	0	0.00556313393572878	PWY6151	0.403614473818519
Cohort	Cohort	0.00973848428375683	0.0101213613278165	0.962171388644385	P	0.1	0.00952108728948002	PWY6151	0.205189020886554
Diet	Diet.5mo.as.AL	0.0186664528015276	0.0150000346748238	1.24442731008199	P	0.1	0.018249752356713	PWY6151	2.71218095092562e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.062918174263515	0.0248310697591781	2.53384871750276	P	0	0.0615136207856101	PWY6151	0.00399603665643777
Mouse	ide(Mouse)	0.023575123155874	0.0230687499397901	1.02195061359656	P	0	0.0230488440384614	PWY6151	0.301533393226641
Residual	units!R	0.816153958703129	0.0254151313242761	32.1129152664874	P	0	0.797934550803574	PWY6151	NA
Age	Age	0.0356932128308289	0.0231553308465131	1.54146848807405	P	0	0.0354132313599432	PWY6163	2.71838086485232e-08
Batch	Batch	0.0613812739445473	0.0132994294393171	4.61533137377202	P	0	0.060899792508699	PWY6163	0
Cage	Cage	0.0060762541393586	0.00747152868294114	0.813254475383571	P	0.1	0.00602859133636365	PWY6163	0.390757082888286
Cohort	Cohort	0.00315280250923849	0.00622777172182685	0.506248888055526	P	0.2	0.00312807158103283	PWY6163	0.55117373129373
Diet	Diet.5mo.as.AL	0.0791961115147058	0.0577847342303657	1.37053691722421	P	0	0.0785748885417164	PWY6163	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0523565725565007	0.0236609803496494	2.21278120275673	P	0	0.0519458818668064	PWY6163	0.0117618047004111
Mouse	ide(Mouse)	0.0555292333560972	0.0227040361910585	2.44578685872453	P	0	0.0550936559675926	PWY6163	0.0113273507387339
Residual	units!R	0.714520665196354	0.0222532186208625	32.1086435796072	P	0	0.708915886837846	PWY6163	NA
Age	Age	0.0147110354918181	0.0112624171577967	1.30620587798365	P	0	0.0146236470630541	PWY621	0.00215048714487698
Batch	Batch	0.0263082530044894	0.00898491382557382	2.92804733748342	P	0	0.0261519732582496	PWY621	7.35905249260593e-06
Cage	Cage	0.00677023419631951	0.00742290783922039	0.91207305047594	P	0	0.00673001676029271	PWY621	0.322458155546733
Cohort	Cohort	0.0317597807316689	0.017153283233503	1.85152779787587	P	0	0.0315711171030908	PWY621	2.62510688600059e-05
Diet	Diet.5mo.as.AL	0.0104647777614234	0.00914588729316534	1.14420585187439	P	0	0.0104026135115688	PWY621	0.00172551831697088
Genetics	vm(Mouse, kinship.mat.x2)	0.0119412490109027	0.0192092557768001	0.621640377412472	P	0.1	0.011870314032252	PWY621	0.501733939576978
Mouse	ide(Mouse)	0.04690615533566	0.0222350323245771	2.10956092399349	P	0	0.0466275172196402	PWY621	0.0247439004525449
Residual	units!R	0.857114344463281	0.0264137123495495	32.4495978876631	P	0	0.852022801051852	PWY621	NA
Age	Age	0.472935450254286	0.244853900370946	1.93150057866263	P	0.1	0.362001719504239	PWY622	0
Batch	Batch	0.0680249265033627	0.013416965291997	5.07006800889159	P	0	0.0520687132887299	PWY622	0
Cage	Cage	0.0499490666018881	0.0120033076976498	4.16127519680828	P	0	0.0382328032034672	PWY622	6.68685107285683e-11
Cohort	Cohort	0.0225291614595479	0.0166893131966365	1.34991543355352	P	0	0.0172446264769535	PWY622	0.0328926064105924
Diet	Diet.5mo.as.AL	0.0859479750834454	0.0631097069268482	1.36188201892729	P	0	0.0657876561196371	PWY622	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0842809321667797	0.0220593971827018	3.82063623356263	P	0	0.0645116418094477	PWY622	5.64559761384587e-07
Mouse	ide(Mouse)	0.030137774378685	0.0167480887934416	1.79947543569787	P	0	0.0230685311097926	PWY622	0.0535394492560485
Residual	units!R	0.492640027960928	0.0153328580338199	32.1296934253421	P	0	0.377084308487733	PWY622	NA
Age	Age	0.134576429078211	0.0740665263918031	1.8169669300585	P	0	0.128914450616644	PWY6270	0
Batch	Batch	0.0294901862305062	0.00945871027340061	3.11778090015478	P	0	0.0282494578176004	PWY6270	5.92551493350246e-06
Cage	Cage	0.0219949555110433	0.00846444477055179	2.59851131494942	P	0	0.0210695708413826	PWY6270	0.000684332456491243
Cohort	Cohort	0.0045144188971202	0.00633659796079745	0.712435746286808	P	0	0.00432448561729501	PWY6270	0.408856434736989
Diet	Diet.5mo.as.AL	0.0441695820453565	0.0332677443396599	1.32769993644264	P	0	0.0423112534813559	PWY6270	4.20926626887308e-11
Genetics	vm(Mouse, kinship.mat.x2)	0.0544374092825492	0.0157910039090332	3.44736848880193	P	0	0.0521470866683105	PWY6270	0.000880279123796623
Mouse	ide(Mouse)	1.21984171593908e-07	NA	NA	B	0	1.16851981975357e-07	PWY6270	1
Residual	units!R	0.754737329742418	0.0221591125531665	34.0599077662326	P	0	0.72298357810543	PWY6270	NA
Age	Age	0.00689688926220994	0.007729572657886	0.892273035970943	P	1.9	0.00673979763174165	PWY6277	0.235267284917571
Batch	Batch	0.0476198228591121	0.0118666124738734	4.01292474697023	P	0.1	0.046535177980654	PWY6277	1.51427648198421e-10
Cage	Cage	0.0045746332534271	0.0074300630691061	0.615692385229977	P	0.2	0.0044704360466497	PWY6277	0.516152012541878
Cohort	Cohort	7.79320428770012e-08	NA	NA	B	0	7.61569713605781e-08	PWY6277	1
Diet	Diet.5mo.as.AL	0.0607303914433644	0.0446074163986426	1.36144157959376	P	0.2	0.0593471248940391	PWY6277	1.11022302462516e-15
Genetics	vm(Mouse, kinship.mat.x2)	0.103979153182625	0.028422850489018	3.65829434393994	P	0	0.101610802164192	PWY6277	2.80226608262435e-06
Mouse	ide(Mouse)	0.0293735455144382	0.0238405429197456	1.23208374965781	P	0.1	0.0287044992267472	PWY6277	0.206743277669327
Residual	units!R	0.770133549947511	0.0241438967046626	31.8976493052502	P	0	0.752592085899005	PWY6277	NA
Age	Age	0.0673980689933181	0.0405054472419661	1.66392605396268	P	0	0.06515604268727	PWY6282	4.09585354521624e-09
Batch	Batch	0.0364389901229287	0.0104553754947141	3.48519191313129	P	0	0.0352268311450575	PWY6282	5.60922225334437e-08
Cage	Cage	0.0202083636447014	0.00943767403864106	2.14124407793292	P	0	0.0195361235706112	PWY6282	0.00897842777923674
Cohort	Cohort	0.00105923433318573	0.00545850315573248	0.194052160998264	P	0.2	0.00102399843882343	PWY6282	0.848303229999114
Diet	Diet.5mo.as.AL	0.0332743426956603	0.0257317586744254	1.29312353332193	P	0	0.0321674571015415	PWY6282	6.03709261470797e-08
Genetics	vm(Mouse, kinship.mat.x2)	0.0471322985714014	0.0248935462977765	1.89335412510556	P	0	0.0455644220010493	PWY6282	0.0431282497726292
