term.clean	term	component	std.error	z.ratio	bound	X.ch	PVE	feature	LRT.pval
Cohort	Cohort	0.00992914665032702	0.00958723340280172	1.03566339038177	P	0.1	0.00885735926685201	EubacteriumF	0.156578553541561
Diet	Diet.5mo.as.AL	0.0122646276002449	0.0110104417275634	1.11390876984906	P	0	0.0109407401013601	EubacteriumF	0.00432843823625939
Genetics	vm(Mouse, kinship.mat.x2)	0.0599601581701521	0.0276593033489056	2.16781158273549	P	0	0.0534878455635276	EubacteriumF	0.0135275815102376
Mouse	ide(Mouse)	0.0819079867078585	0.0264196883274181	3.10026317088893	P	0	0.0730665474733569	EubacteriumF	0.00103603528662244
Residual	units!R	0.764779689054618	0.0239271367400398	31.9628586305035	P	0	0.682226650940342	EubacteriumF	NA
Time	Time	0.0235523590848644	0.0131802583543309	1.78694214117019	P	0.1	0.0210100337262799	EubacteriumF	1.6308429952816e-05
Age	Age	0.0587487324377949	0.0382178874704497	1.53720512373217	P	0	0.0569164274263576	EubacteriumG	0.000481736904592078
Batch	Batch	0.0293207504250033	0.00963356784889303	3.043602420714	P	0	0.0284062701338801	EubacteriumG	6.03899214923764e-06
Cage	Cage	0.0580285112457183	0.0146991627122332	3.94774262872978	P	0	0.0562186691001987	EubacteriumG	1.12706066701662e-09
Cohort	Cohort	0.00167114816231636	0.00716592536162438	0.233207587015327	P	0.1	0.00161902698411207	EubacteriumG	0.807964375795302
Diet	Diet.5mo.as.AL	0.0389745729188271	0.0304708690232372	1.27907651367294	P	0	0.0377590010704743	EubacteriumG	1.54544780639476e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.0619377371651281	0.0266217945081216	2.32658009384877	P	0	0.0600059707848931	EubacteriumG	0.00901266299655756
Mouse	ide(Mouse)	0.0534936328276801	0.0239504446818928	2.23351313673615	P	0	0.0518252282946303	EubacteriumG	0.0241536353785605
Residual	units!R	0.720878278606839	0.0225695554653803	31.9402958428934	P	0	0.698394918920293	EubacteriumG	NA
Time	Time	0.00913953893298806	0.00691159749067523	1.32234826251364	P	0	0.00885448728516107	EubacteriumG	0.027246600903239
Age	Age	0.0142314915111125	0.0111205287646441	1.27974953460479	P	0.8	0.0140289267561083	EubacteriumJ	0.00918703389942432
Batch	Batch	0.0267821053239381	0.0090734372567377	2.95170447164886	P	0	0.0264009006835669	EubacteriumJ	2.3523704899886e-05
Cage	Cage	0.0118677793419522	0.00835154956847775	1.42102722909604	P	0	0.0116988586203982	EubacteriumJ	0.105225109674431
Cohort	Cohort	0.007214772794476	0.00754273643889135	0.956519275587527	P	0.7	0.0071120809099056	EubacteriumJ	0.2399646072055
Diet	Diet.5mo.as.AL	0.116033135467588	0.0840413489447504	1.38066721827453	P	0.1	0.114381571143497	EubacteriumJ	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0681311655965406	0.0266270464801623	2.55872034652058	P	0	0.067161416722613	EubacteriumJ	0.00348417839759407
Mouse	ide(Mouse)	0.0679558729673422	0.0240138541304973	2.82986115423426	P	0	0.0669886191311595	EubacteriumJ	0.0032228322337724
Residual	units!R	0.690396883643053	0.0216402571182548	31.9033586278725	P	0	0.680570079791778	EubacteriumJ	NA
Time	Time	0.0118258704498963	0.00858622836845874	1.37730676874823	P	1	0.0116575462409738	EubacteriumJ	0.0472445491214747
Age	Age	0.00784800929001979	0.00786763752847045	0.99750519283843	P	0	0.00751773275167514	Evtepia	0.059413402573982
Batch	Batch	0.0510438530702538	0.012800629174925	3.98760501321632	P	0	0.0488957176039445	Evtepia	3.53606033343112e-12
Cage	Cage	0.0223658947663098	0.00861554262968691	2.59599374382325	P	0	0.0214246458422302	Evtepia	0.000768757162853295
Cohort	Cohort	0.022891206127136	0.0150743766692726	1.51855075863914	P	0	0.0219278499384757	Evtepia	0.00763935132481652
Diet	Diet.5mo.as.AL	0.117040376777357	0.0847555567598453	1.38091685373492	P	0	0.112114835909594	Evtepia	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0481377737796933	0.0214161664320554	2.24773065396248	P	0	0.04611193809321	Evtepia	0.0109641553351665
Mouse	ide(Mouse)	4.29507232905586e-08	NA	NA	B	NA	4.11431800418721e-08	Evtepia	0.99844406663787
Residual	units!R	0.764784667332705	0.0237883537885046	32.1495414996845	P	0	0.732599380189006	Evtepia	NA
Time	Time	0.0098211739591113	0.00730447778524246	1.34454156037731	P	0	0.00940785852868478	Evtepia	0.00787412805236731
Age	Age	0.00183097260518313	0.00312267955023948	0.586346621779592	P	0.1	0.00177050258163807	Flavonifractor	0.390624364147485
Batch	Batch	0.0272483647570532	0.00891695367477605	3.05579301529091	P	0	0.0263484554663522	Flavonifractor	3.56110189081438e-06
Cage	Cage	0.0210574793801304	0.0102827063809713	2.04785380423761	P	0	0.0203620313596021	Flavonifractor	0.0146839169422339
Cohort	Cohort	0.0296589708399889	0.0173941328259344	1.70511350791618	P	0	0.0286794484484799	Flavonifractor	0.000408124448969982
Diet	Diet.5mo.as.AL	0.0585195592676538	0.0434510078384048	1.34679406022731	P	0	0.0565868820027159	Flavonifractor	5.21804821573824e-15
Genetics	vm(Mouse, kinship.mat.x2)	0.0652747195034048	0.0291995894347735	2.23546703111072	P	0.1	0.0631189451274833	Flavonifractor	0.0157893307461116
Mouse	ide(Mouse)	0.0824377681069633	0.0266472580492548	3.0936679471706	P	0	0.079715163866835	Flavonifractor	0.00158083461159775
Residual	units!R	0.741180259655458	0.0231385537109763	32.0322639398098	P	0	0.716701909938141	Flavonifractor	NA
Time	Time	0.0069460631117205	0.00587814387328686	1.18167626745014	P	0	0.00671666120875254	Flavonifractor	0.0432412264910766
Age	Age	0.0721786485631624	0.0429599745859103	1.68013713366663	P	0.1	0.0685710503782797	HungatellaA	2.23019584395523e-05
Batch	Batch	0.0262560986013824	0.00873107863787725	3.00719987648238	P	0	0.0249437790229192	HungatellaA	9.89061009759595e-06
Cage	Cage	0.00658278123034456	0.00845556953390806	0.778514233008983	P	0.1	0.00625376385344965	HungatellaA	0.414838167900175
Cohort	Cohort	0.0146563104643825	0.0103711778554227	1.41317704398631	P	0	0.0139237658673177	HungatellaA	0.0182408898450463
Diet	Diet.5mo.as.AL	0.0126578279506204	0.0109304635028673	1.15803213169322	P	0.1	0.0120251705367141	HungatellaA	0.00113583581524546
Genetics	vm(Mouse, kinship.mat.x2)	0.107115887002596	0.0312097376125693	3.43213032843494	P	0	0.101762072720738	HungatellaA	2.22836933797543e-05
Mouse	ide(Mouse)	0.0622766004862909	0.0264141172733197	2.35770137013797	P	0	0.059163921663018	HungatellaA	0.0153682221639792
Residual	units!R	0.750886866746544	0.023377165225749	32.1205269969805	P	0	0.713356403770965	HungatellaA	NA
Time	Time	7.59844152992128e-08	NA	NA	B	NA	7.21865991282306e-08	HungatellaA	1
Age	Age	0.443112803555837	0.240309688020999	1.84392400990973	P	0.2	0.31956303105602	Ileibacterium	2.8451212823466e-06
Batch	Batch	0.0623742091546698	0.0138221477170607	4.51262788037501	P	0	0.0449828828624148	Ileibacterium	0
Cage	Cage	0.0111986026790263	0.00790719354298361	1.41625503639825	P	0	0.00807618147565163	Ileibacterium	0.114752082334956
Cohort	Cohort	0.00988823608614039	0.010714480090084	0.92288529196034	P	0.2	0.00713117443262133	Ileibacterium	0.245658470041749
Diet	Diet.5mo.as.AL	0.0746151974685306	0.0545924361835651	1.36676804855603	P	0	0.0538108095151949	Ileibacterium	0
Genetics	vm(Mouse, kinship.mat.x2)	0.135598088407415	0.0282780919345888	4.79516399908	P	0	0.0977903048369383	Ileibacterium	4.78290740346665e-11
Mouse	ide(Mouse)	0.0402260659916689	0.0203391799521263	1.97776243124609	P	0	0.0290101379887963	Ileibacterium	0.0295964613093262
Residual	units!R	0.567898901816952	0.0177605053000303	31.9753797666996	P	0	0.409555970718282	Ileibacterium	NA
Time	Time	0.0417088756570258	0.0232452023442602	1.7943003910794	P	0.4	0.0300795071140802	Ileibacterium	0.000280238208106298
Age	Age	0.0325561319754881	0.0231193205847149	1.40817857757517	P	0.3	0.0321928846878107	Kineothrix	0.000220555890637519
Batch	Batch	0.028537340899582	0.00872923606587743	3.26916819343841	P	0	0.0282189335504809	Kineothrix	3.11325126900464e-07
Cage	Cage	0.0187896374988287	0.00922850802738137	2.03604281895611	P	0.1	0.0185799908226501	Kineothrix	0.0162956494407103
Cohort	Cohort	6.2640789725403e-08	NA	NA	B	NA	6.19418707941597e-08	Kineothrix	1
Diet	Diet.5mo.as.AL	0.109396322777646	0.079390140902834	1.37795854162215	P	0	0.108175725761982	Kineothrix	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0800122323284989	0.0280766006138088	2.84978347019499	P	0	0.0791194903284288	Kineothrix	0.000698440625481189
Mouse	ide(Mouse)	0.0818239060467828	0.0242949208731754	3.36794289118787	P	0	0.0809109501722629	Kineothrix	0.000614945115403498
Residual	units!R	0.61902360032932	0.0194167434949384	31.8809176467047	P	0	0.612116801819066	Kineothrix	NA
Time	Time	0.0411442305047246	0.0206262087759651	1.99475487481093	P	0.3	0.0406851609154482	Kineothrix	0.000189017304402794
Age	Age	0.0570951525793534	0.0356048978663765	1.60357579998204	P	0.3	0.0539244475049405	Lachnospira	0.0037830258607674
Batch	Batch	0.0268045717726316	0.00899143300954186	2.98112344764023	P	0.1	0.0253160147253617	Lachnospira	1.79670107424146e-05
Cage	Cage	0.0156012960090799	0.00849847031399093	1.83577696134275	P	0	0.0147348983170051	Lachnospira	0.0293461654529772
Cohort	Cohort	0.054322658657168	0.0276556925183663	1.96424872098545	P	0	0.0513059204284629	Lachnospira	1.6177027010289e-05
Diet	Diet.5mo.as.AL	0.116579814916492	0.0843810800078722	1.38158713903183	P	0	0.110105706449646	Lachnospira	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0693094858551094	0.023856057627477	2.90532018900222	P	0	0.0654604736609426	Lachnospira	0.000236776731690869
Mouse	ide(Mouse)	0.0595799680302199	0.0217452000550864	2.73991353858727	P	0	0.0562712719600198	Lachnospira	0.00290742921473053
Residual	units!R	0.650677817651937	0.0203791368245828	31.9286250076619	P	0	0.614543270934165	Lachnospira	NA
Time	Time	0.00882826207710829	0.00688819302995625	1.2816513763065	P	0.4	0.00833799601945602	Lachnospira	0.038273342845386
Age	Age	0.0401370404041287	0.0274248602141961	1.46352762021928	P	0.4	0.0393053451875937	LachnospiraceaeNOV	8.94330294549661e-05
Batch	Batch	0.0395388467463253	0.0109238337191497	3.61950280120181	P	0	0.0387195469331071	LachnospiraceaeNOV	1.3845168012061e-08
Cage	Cage	0.017973489046276	0.0096136335580973	1.86958333055429	P	0	0.0176010533929812	LachnospiraceaeNOV	0.0276908509565459
Cohort	Cohort	0.029429239713857	0.0173126501715096	1.69986913744072	P	0	0.0288194249978283	LachnospiraceaeNOV	0.000458593692528653
Diet	Diet.5mo.as.AL	0.0103152109752116	0.00951837871030627	1.08371512514443	P	0.2	0.010101465478801	LachnospiraceaeNOV	0.00994564972156442
Genetics	vm(Mouse, kinship.mat.x2)	0.035162353800026	0.0244846280306761	1.43609916213439	P	0	0.0344337409984058	LachnospiraceaeNOV	0.115871766921664
Mouse	ide(Mouse)	0.0823586990129416	0.0252996716221204	3.25532679803371	P	0	0.0806521123957063	LachnospiraceaeNOV	0.000640442382951578
Residual	units!R	0.766244892970488	0.0239847460676924	31.9471755426514	P	0	0.750367234683744	LachnospiraceaeNOV	NA
Time	Time	7.75385384227569e-08	NA	NA	B	NA	7.59318322268338e-08	LachnospiraceaeNOV	1
Age	Age	0.0178605404934257	0.0141047626113207	1.26627728417709	P	0.3	0.0169267572096388	Lactobacillus	0.0526288107802431
Batch	Batch	0.0302699964081264	0.00902251398351536	3.35494037065848	P	0.1	0.028687422988436	Lactobacillus	1.27622310053255e-06
Cage	Cage	0.00978060213344749	0.00908976076787547	1.07600215046512	P	0	0.00926925351099421	Lactobacillus	0.234432442996863
Cohort	Cohort	0.00878078529343322	0.00845894588040472	1.03804722450986	P	0.1	0.00832170901136055	Lactobacillus	0.152576279944274
Diet	Diet.5mo.as.AL	0.121520289667372	0.0878557654852613	1.38317945323416	P	0	0.115166976049897	Lactobacillus	0
Genetics	vm(Mouse, kinship.mat.x2)	0.18538953916288	0.0365773792382047	5.06842051081786	P	0	0.17569701878686	Lactobacillus	7.77489184144997e-13
Mouse	ide(Mouse)	0.0825895038423313	0.0260601359929627	3.16918928836879	P	0	0.0782715663122429	Lactobacillus	0.000373736370656741
Residual	units!R	0.598974788465196	0.0188762698249436	31.7316288662973	P	0	0.567659238687489	Lactobacillus	NA
Time	Time	6.06119924266302e-08	NA	NA	B	NA	5.74430813096435e-08	Lactobacillus	0.987561612783559
Age	Age	0.00771907826398575	0.00745256310853238	1.0357615429178	P	0	0.00763126511594867	Lawsonibacter	0.0444167012777561
Batch	Batch	0.06302314508952	0.0145510939552962	4.33116199257178	P	0	0.0623061863309426	Lawsonibacter	1.77635683940025e-15
Cage	Cage	0.0119858008248164	0.00851437734207352	1.40771313547368	P	0	0.0118494489358761	Lawsonibacter	0.114741385982454
Cohort	Cohort	0.016007938342463	0.0124842163241625	1.28225416211994	P	0	0.0158258301410222	Lawsonibacter	0.0453377756921196
Diet	Diet.5mo.as.AL	0.0359212502043842	0.0273530153692673	1.31324644538985	P	0	0.0355126058100668	Lawsonibacter	7.39027505858303e-10
Genetics	vm(Mouse, kinship.mat.x2)	0.0310977279246442	0.0235328640740528	1.32145954809353	P	0.1	0.0307439564907407	Lawsonibacter	0.163763526441888
Mouse	ide(Mouse)	0.0665267725014516	0.0243104599187122	2.73654931761471	P	0	0.0657699560627124	Lawsonibacter	0.0058168097819562
Residual	units!R	0.767736700915023	0.024081793270285	31.8803791851477	P	0	0.759002837328551	Lawsonibacter	NA
Time	Time	0.0114886095664728	0.00833758316793349	1.37793043080616	P	0.1	0.0113579137841398	Lawsonibacter	0.00814043472092529
Age	Age	0.384896988201431	0.202097549300657	1.90451091333535	P	0.1	0.424065054262403	Ligilactobacillus	0
Batch	Batch	0.0552645238658301	0.00982091598245141	5.62722702898385	P	0	0.0608883780085187	Ligilactobacillus	0
Cage	Cage	0.060269597216552	0.010032202548701	6.00761367446232	P	0	0.0664027799579318	Ligilactobacillus	0
Cohort	Cohort	2.58313435432444e-08	NA	NA	B	NA	2.84600047210657e-08	Ligilactobacillus	1
Diet	Diet.5mo.as.AL	0.0874903921602577	0.063508570955172	1.37761550676386	P	0	0.0963936300781391	Ligilactobacillus	0
Genetics	vm(Mouse, kinship.mat.x2)	0.00369070798368625	0.00376041183516629	0.981463771912378	P	0	0.00406628352350089	Ligilactobacillus	0.256745121369597
Mouse	ide(Mouse)	3.32539710879825e-08	NA	NA	B	NA	3.66379771371078e-08	Ligilactobacillus	1
Residual	units!R	0.255268353920482	0.0073845487039371	34.5679017303231	P	0	0.281245090699728	Ligilactobacillus	NA
Time	Time	0.0607560345668702	0.0261036715456385	2.32749000310731	P	0.1	0.0669387183717964	Ligilactobacillus	2.09721129351692e-13
Age	Age	0.00755600040733382	0.00774234864868974	0.975931303301944	P	0.8	0.00713624338487351	Limosilactobacillus	0.129152151872467
Batch	Batch	0.050988734169562	0.0122468324192953	4.16342221595418	P	0	0.0481561669276039	Limosilactobacillus	2.20590212762772e-12
Cage	Cage	0.0372104809596524	0.0125793811099336	2.95805339185315	P	0	0.0351433343410816	Limosilactobacillus	7.69021796457325e-05
Cohort	Cohort	0.0161697865755034	0.0133196426252782	1.21398051212096	P	0.1	0.0152715095637441	Limosilactobacillus	0.0655102187497402
Diet	Diet.5mo.as.AL	0.113846808233951	0.0828518323853219	1.37410127158661	P	0.1	0.107522298617129	Limosilactobacillus	0
Genetics	vm(Mouse, kinship.mat.x2)	0.1109084111124	0.0303295924769701	3.65677221665984	P	0	0.104747137699926	Limosilactobacillus	2.06341886477279e-06
Mouse	ide(Mouse)	0.0844763796681467	0.024837022908628	3.40122807708975	P	0	0.0797834797626211	Limosilactobacillus	0.000117138053229882
Residual	units!R	0.63766378087855	0.0200452075848834	31.8112834790211	P	0	0.602239768760635	Limosilactobacillus	NA
Time	Time	6.45270435444928e-08	NA	NA	B	NA	6.09423852323897e-08	Limosilactobacillus	1
Age	Age	0.00185188682389163	0.00361328120457338	0.512522197704312	P	0.2	0.001778660204358	Mailhella	0.49757571107054
Batch	Batch	0.0513851396564844	0.0121818785451626	4.21816220429231	P	0	0.0493532875893043	Mailhella	9.54791801177635e-15
Cage	Cage	0.0483196077273754	0.0128911790430796	3.74826907344172	P	0	0.0464089717827709	Mailhella	2.10394648370027e-08
Cohort	Cohort	0.108362253047786	0.0528926502121181	2.04872042926976	P	0.1	0.104077433169289	Mailhella	1.82421633354579e-10
Diet	Diet.5mo.as.AL	0.0356648231148845	0.0277236707034742	1.286439429192	P	0	0.0342545779534228	Mailhella	1.56845334386979e-07
Genetics	vm(Mouse, kinship.mat.x2)	0.109134059424495	0.0266449076634969	4.09586930466292	P	0.1	0.10481872106551	Mailhella	3.60223756379341e-08
Mouse	ide(Mouse)	0.0240756891526686	0.0211242881431591	1.13971599845201	P	0.2	0.0231236972129627	Mailhella	0.230787031962392
Residual	units!R	0.653229282226847	0.0204246735028475	31.9823610465929	P	0	0.627399533075475	Mailhella	NA
Time	Time	0.00914679719732213	0.0075362811303855	1.21370169704036	P	0.2	0.00878511794690658	Mailhella	0.0784043074574201
Age	Age	0.028799597782974	0.0215561438686062	1.3360273506486	P	0	0.0281753232928017	MarseilleP3106	0.00532355506499926
Batch	Batch	0.039846052487619	0.0110210859562732	3.61543795645098	P	0	0.0389823295186548	MarseilleP3106	3.31794591801327e-10
Cage	Cage	0.0151554914547569	0.00844867556546843	1.79383044565005	P	0	0.0148269734395914	MarseilleP3106	0.0339316857237307
Cohort	Cohort	0.0138532940652693	0.0106143707879893	1.30514510393259	P	0	0.0135530031322163	MarseilleP3106	0.0372437046341293
Diet	Diet.5mo.as.AL	0.00622266242394261	0.0063744556602284	0.976187262979509	P	0	0.00608777688000222	MarseilleP3106	0.0385286308847528
Genetics	vm(Mouse, kinship.mat.x2)	0.0364985100325024	0.0214984107487816	1.69773061176492	P	0	0.0357073500685929	MarseilleP3106	0.0456007888660317
Mouse	ide(Mouse)	0.0260570913034588	0.0224324412620768	1.16158072137738	P	0	0.0254922647558306	MarseilleP3106	0.233316003752684
Residual	units!R	0.8473823514189	0.0262588132293358	32.2703979048155	P	0	0.829014067618572	MarseilleP3106	NA
Time	Time	0.00834173082451358	0.00768183531290718	1.08590336615231	P	0	0.00816091129373854	MarseilleP3106	0.0817861745189495
Age	Age	0.0644641233209762	0.0455886028267464	1.41404033736159	P	0.8	0.0683782271640022	MuribaculaceaeNOV	0.0869263054953526
Batch	Batch	0.0439745046021479	0.00933722236690425	4.7095916616504	P	0	0.0466445289287244	MuribaculaceaeNOV	0
Cage	Cage	0.0494350160021693	0.0127639721195523	3.873011907198	P	0	0.0524365892206665	MuribaculaceaeNOV	3.53375206874063e-09
Cohort	Cohort	0.0286964705523376	0.0190536865248846	1.50608495184695	P	0.2	0.0304388500323303	MuribaculaceaeNOV	0.00487596336206053
Diet	Diet.5mo.as.AL	0.019808290728709	0.0161682187863409	1.22513747435452	P	0	0.0210110016766106	MuribaculaceaeNOV	4.31313224037444e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.074909336987028	0.0255317877372747	2.93396364398195	P	0	0.0794576486474466	MuribaculaceaeNOV	0.000633739890328666
Mouse	ide(Mouse)	0.128983735072298	0.0216529896310516	5.95685571692734	P	0	0.136815311880077	MuribaculaceaeNOV	9.09448072405894e-11
Residual	units!R	0.350423912857371	0.0111464742093671	31.4380947979843	P	0	0.371700795460333	MuribaculaceaeNOV	NA
Time	Time	0.182062648431571	0.0755269114981238	2.41056657581045	P	0.4	0.193117046989809	MuribaculaceaeNOV	0
Age	Age	0.000316062720809834	0.00275060851645804	0.11490647212015	P	0.5	0.000319225739315253	Muribaculum	0.91483301951816
Batch	Batch	0.0393823482924382	0.0098157836714539	4.01214509310848	P	0	0.0397764697380698	Muribaculum	2.05080397108759e-12
Cage	Cage	0.00857584875936826	0.00850983509828165	1.00775733728377	P	0.1	0.00866167213093215	Muribaculum	0.270518984047382
Cohort	Cohort	5.77740866293924e-08	NA	NA	B	NA	5.83522646083524e-08	Muribaculum	1
Diet	Diet.5mo.as.AL	0.0367080878709235	0.0276888403524795	1.3257358344961	P	0	0.0370754464791668	Muribaculum	2.21145324275085e-12
Genetics	vm(Mouse, kinship.mat.x2)	0.131870241203711	0.0333205491216106	3.95762508962329	P	0.1	0.133189941332131	Muribaculum	1.26639624664637e-06
Mouse	ide(Mouse)	0.100052901589939	0.0259243618547841	3.85941617966865	P	0	0.101054187595574	Muribaculum	2.49013250519514e-05
Residual	units!R	0.570930271917711	0.0180353033616336	31.6562610824861	P	0	0.576643894235308	Muribaculum	NA
Time	Time	0.102255773010702	0.0399365832277208	2.56045371802675	P	0	0.103279104397239	Muribaculum	0
Age	Age	0.0510575317596601	0.0322032327441076	1.58547845694164	P	0.1	0.0503647737126037	Oscillibacter	9.35602644835942e-06
Batch	Batch	0.0600090260161858	0.0137632722241051	4.36008421827808	P	0.1	0.0591948124371898	Oscillibacter	1.55431223447522e-15
Cage	Cage	0.00133450915763613	0.00712572141221859	0.187280568581846	P	0	0.00131640229022674	Oscillibacter	0.853389683034143
Cohort	Cohort	0.00500966184157209	0.00704525138854347	0.711069281320248	P	0.7	0.00494168982188815	Oscillibacter	0.391511997233425
Diet	Diet.5mo.as.AL	0.0175616502706378	0.0141299561328346	1.24286658115157	P	0.1	0.0173233705472496	Oscillibacter	1.08012076212027e-05
Genetics	vm(Mouse, kinship.mat.x2)	0.0386521153294022	0.022650280796235	1.70647400255749	P	0.1	0.0381276762700242	Oscillibacter	0.0539218968750488
Mouse	ide(Mouse)	0.0561789900007369	0.0233273377742358	2.40828981619946	P	0.1	0.0554167430597427	Oscillibacter	0.0119149297443715
Residual	units!R	0.781666575244841	0.0244272375561879	31.9997942234295	P	0	0.771060778382883	Oscillibacter	NA
Time	Time	0.0022847534359599	0.00513235890434643	0.445166341353293	P	3	0.00225375347819164	Oscillibacter	0.658252728801928
Age	Age	0.0642497692143698	0.0409968842056581	1.56718664013746	P	0.3	0.062549019835303	OscillospiraceaeNOV	1.11695448502536e-05
Batch	Batch	0.0515141241712143	0.0125336153437637	4.11007700159284	P	0	0.050150498810864	OscillospiraceaeNOV	5.40900657597376e-13
Cage	Cage	9.41612816200188e-08	NA	NA	B	NA	9.16687475112492e-08	OscillospiraceaeNOV	1
Cohort	Cohort	0.0184490505736474	0.0128937534213527	1.43085182186708	P	0.2	0.0179606875539638	OscillospiraceaeNOV	0.0191617351180869
Diet	Diet.5mo.as.AL	0.0435221200510907	0.0325425833018865	1.33738983311038	P	0	0.0423700502529004	OscillospiraceaeNOV	9.7666319476275e-13
Genetics	vm(Mouse, kinship.mat.x2)	0.0831351131011529	0.0278062236002269	2.98980236570041	P	0	0.0809344516246317	OscillospiraceaeNOV	0.000192984841995258
Mouse	ide(Mouse)	0.0888493054880518	0.0247539193498871	3.58930253557835	P	0	0.0864973841817644	OscillospiraceaeNOV	8.57180103254196e-05
Residual	units!R	0.666036516215811	0.0209373283832723	31.810960024295	P	0	0.648405928507232	OscillospiraceaeNOV	NA
Time	Time	0.0114345709785484	0.00880366114322868	1.29884269652329	P	0.3	0.0111318875645929	OscillospiraceaeNOV	0.0185790642934186
Age	Age	0.00678719223583862	0.00636401983080009	1.0664945138905	P	0.1	0.00652570856743981	Paramuribaculum	0.0381967112240651
Batch	Batch	0.0381153230027431	0.0101499020384895	3.7552404799776	P	0	0.0366468903822058	Paramuribaculum	6.94526103295345e-10
Cage	Cage	0.0150495396824252	0.00876655947434171	1.71669852083622	P	0	0.0144697404507053	Paramuribaculum	0.0483700650067268
Cohort	Cohort	7.00221810271378e-08	NA	NA	B	NA	6.73245033825323e-08	Paramuribaculum	1
Diet	Diet.5mo.as.AL	0.12470279927815	0.0900579133904928	1.38469563177015	P	0	0.119898493715288	Paramuribaculum	0
Genetics	vm(Mouse, kinship.mat.x2)	0.112568949264242	0.0287509476750383	3.91531265461469	P	0	0.108232112943917	Paramuribaculum	4.12251279335862e-07
Mouse	ide(Mouse)	0.0417898894721013	0.023412141928556	1.78496651863919	P	0	0.0401798903411726	Paramuribaculum	0.0611330087879592
Residual	units!R	0.691967371298197	0.0217536262835313	31.8092883586059	P	0	0.665308605733267	Paramuribaculum	NA
Time	Time	0.00908863988382139	0.0062673402675051	1.45015899821878	P	0.1	0.00873849054150152	Paramuribaculum	0.00498702783553684
Age	Age	0.00208113135209479	0.00373977046497821	0.556486386419685	P	0.2	0.0019651107246467	Parvibacter	0.476291207945933
Batch	Batch	0.0402864386385434	0.010600822725161	3.80031245527044	P	0.1	0.0380405170229819	Parvibacter	1.14161013975433e-10
Cage	Cage	0.0105530082350507	0.00885131155854214	1.19225361860257	P	0.2	0.00996469042624777	Parvibacter	0.186903346706033
Cohort	Cohort	0.0645970229121088	0.0328387015262336	1.9671004001332	P	0.1	0.0609958147894223	Parvibacter	3.79217858559322e-07
Diet	Diet.5mo.as.AL	0.0725442864596333	0.053197836997164	1.36366985115392	P	0	0.068500027732596	Parvibacter	0
Genetics	vm(Mouse, kinship.mat.x2)	0.179759305125854	0.0370581069988924	4.85074170494534	P	0.1	0.16973793509107	Parvibacter	6.14978401536348e-10
Mouse	ide(Mouse)	0.0587479832675119	0.0260142397815256	2.25830098288064	P	0.2	0.0554728522321039	Parvibacter	0.0201264601679872
Residual	units!R	0.611297438419528	0.0192940294178008	31.6832438254469	P	0	0.577218324532049	Parvibacter	NA
Time	Time	0.0191736350743165	0.0108936664379427	1.76007179800683	P	0	0.018104727448883	Parvibacter	0.000351962806159123
Age	Age	0.0186058933917557	0.0137834354464708	1.34987343786775	P	0.1	0.0185911805925742	PCoA1	0.00292158435741618
Batch	Batch	0.0286960229388536	0.00878024880734767	3.26824712698797	P	0	0.0286733312672461	PCoA1	6.41189864314384e-07
Cage	Cage	5.1857260410499e-08	NA	NA	B	NA	5.18162537551097e-08	PCoA1	1
Cohort	Cohort	0.00437520334652645	0.00566367685002576	0.772502291776507	P	0.1	0.00437174361004078	PCoA1	0.337689412329218
Diet	Diet.5mo.as.AL	0.140824314614758	0.101029747087027	1.3938896085076	P	0.1	0.140712956357609	PCoA1	0
Genetics	vm(Mouse, kinship.mat.x2)	0.103947958452443	0.0272054296417823	3.82085340393959	P	0	0.103865760548486	PCoA1	8.39291946053144e-07
Mouse	ide(Mouse)	0.0432269561408771	0.0221121628022904	1.95489498369646	P	0	0.0431927739862479	PCoA1	0.0403329242089667
Residual	units!R	0.648553087687692	0.0202966982690347	31.9536251212418	P	0	0.648040237746181	PCoA1	NA
Time	Time	0.0125618975234205	0.0090723892808342	1.38462946579663	P	0.2	0.0125519640753613	PCoA1	0.0329296180645741
Age	Age	0.0682183606796181	0.0426532709792167	1.59936996890246	P	0	0.0652551731661356	PCoA2	0.00108693314686326
Batch	Batch	0.0444859170763258	0.0111967967828242	3.97309319256082	P	0	0.0425535910471873	PCoA2	2.66531241521761e-12
Cage	Cage	0.0132120381855797	0.00665149861285187	1.98632503058058	P	0	0.0126381494818768	PCoA2	0.0155910586702476
Cohort	Cohort	0.0038467418151847	0.00612973836661583	0.627553997432431	P	0	0.00367965164765812	PCoA2	0.438990797656777
Diet	Diet.5mo.as.AL	0.17499902758771	0.12543611743728	1.39512471497862	P	0	0.16739762925076	PCoA2	0
Genetics	vm(Mouse, kinship.mat.x2)	0.0747150366610894	0.0157575670156372	4.74153380321626	P	0	0.0714696543109728	PCoA2	8.01235684422252e-06
Mouse	ide(Mouse)	1.61370710382675e-07	NA	NA	B	NA	1.54361282579309e-07	PCoA2	0.997609391926535
